glist01,dd
C1orf53,0.00283564521265584
CBL,0.00283561300298719
KHSRP,0.00283555406048085
ASPHD2,0.00283356903991114
EFR3B,0.00283197887130633
PITPNA,0.00283009141376248
PPTC7,0.0028126390369055
HNRNPUL1,0.00281205920758563
WDR11,0.00281146448775688
FAM53A,0.00281027426895766
FAM135A,0.00280772878703231
THAP2,0.00280671866724828
MORN4,0.00280108306938975
UBE2M,0.00280050721560988
PPP5D1,0.00279920628788861
SOS2,0.00279898667044889
PRKD3,0.00279347226344285
ZNF74,0.00279122017119752
IFT27,0.00278978100560444
ZNF324B,0.0027888426971761
WSB2,0.00278525509862624
PPP3R1,0.00278517390019237
SPG11,0.00278493072299255
RPS6KA5,0.00278014211403811
ZDHHC20,0.00277499082391557
TMEM81,0.00277474140184983
BCR,0.00276837752273304
AGL,0.00276593585924498
TOPORS,0.00276524987295374
PTGES3,0.00276389632616478
TMEM52,0.00275608248210203
ZNF485,0.00275301643337657
RANBP17,0.00275260789214417
TARBP2,0.00275114311501552
HDDC3,0.00274728576401797
CPT1C,0.00274662773520176
CTNND1,0.00273859572974236
IFT52,0.00273427053618408
NOSIP,0.00272836984698604
TMEM141,0.00272660494193797
COL9A2,0.00271669738502761
TPPP3,0.00271049039778325
MOB2,0.00271038087108786
TADA2B,0.00271003112048246
OCIAD1,0.0027087731529932
MICALL1,0.00270838829316548
STRIP2,0.00270799680188861
PRDM10,0.00270799680188852
SNX15,0.0027079968018884
PRR19,0.00270799680188828
BMP2,0.00270495286313093
C2orf49,0.00270413332832774
METAP1D,0.00269845096595086
TRIM6,0.00269783708444207
VILL,0.00269775924592314
SLC4A8,0.00269592369526028
IL4I1,0.00269454990585251
NPRL3,0.00269306261149808
NRIP1,0.00269276098505894
ANKRD28,0.00269266072333185
NLRX1,0.0026902125688389
PLEKHG4,0.00267763678457783
TWSG1,0.00267459609632108
SNX8,0.0026711945914396
SCN3B,0.0026704387719794
EFCAB8,0.00267043877197929
SMPD3,0.00267043877197906
SAXO1,0.00267043877197884
TRPM1,0.0026704387719788
TP53TG3D,0.00267043877197879
TP53TG5,0.00267043877197875
C8A,0.00267043877197814
ENTPD8,0.00267043877197793
STMND1,0.00267043877197772
SERF1B,0.00267043877197765
HBG2,0.00267043877197755
HTR1D,0.00267043877197752
FOXD2,0.00267043877197745
MFNG,0.00267043877197742
UNC5CL,0.00267043877197736
ZNF396,0.00267043877197722
KRTAP4-2,0.00267043877197719
CCDC103,0.00267043877197719
IL18RAP,0.00267043877197716
LCE3A,0.00267043877197716
C1orf61,0.00267043877197707
ADCY10,0.00267043877197698
LGALS7B,0.00267043877197688
TRIM9,0.0026704387719766
ATP6V0A4,0.00267043877197658
LRP1B,0.00267043877197658
NLRP8,0.00267043877197644
KCNA3,0.00267043877197639
FRRS1L,0.00267043877197614
CASC1,0.0026704387719761
LBP,0.00267043877197601
PLGLB1,0.00267043877197591
HRC,0.00267043877197585
GP5,0.00267043877197567
SKOR1,0.00267043877197558
OTOGL,0.00267043877197554
BEST2,0.00267043877197553
FERD3L,0.00267043877197533
SCIN,0.0026704387719753
CDRT1,0.00267043877197523
HCRT,0.00267043877197523
GFRA2,0.00267043877197511
CHRDL2,0.002670438771975
ADGRV1,0.00267043877197495
COL9A3,0.0026704387719748
CEBPE,0.0026704387719746
TMCO2,0.00267043877197452
HAVCR2,0.00267043877197446
PDC,0.00267043877197427
TRPM3,0.00267043877197416
RNASE13,0.00267043877197407
CTTNBP2,0.00267043877197398
RERG,0.00267043877197398
RBM44,0.0026704387719739
CAPNS2,0.00267043877197377
TMC6,0.00267043877197373
SPINK6,0.00267043877197357
CPLX1,0.00267043877197357
ACADL,0.00267043877197305
SEZ6,0.00267043877197301
DRICH1,0.002670438771973
GNGT1,0.00267043877197291
BLK,0.00267043877197286
RYR1,0.00267043877197259
PKNOX2,0.00267043877197245
KRT23,0.00267043877197218
CLCA2,0.00267043877197211
RNF222,0.00267043877197195
SEC14L4,0.00267043877197191
KRTAP9-9,0.00267043877197188
COL21A1,0.00267043877197115
IPCEF1,0.00267043877197062
ST18,0.0026704387719697
ASB16,0.00267043877196954
NKPD1,0.00267043877196951
EBI3,0.00267043877196795
HPSE2,0.00267043877196781
SOGA3,0.00267043877196726
IGSF6,0.002670438771967
TNFSF13,0.00267043877196683
NAPG,0.00266779661506237
LPAR1,0.00266772435736659
SLC15A4,0.00266390772235632
H2AFV,0.00266379878767257
TNRC18,0.00266177186160678
NBPF11,0.00265935715965178
GRB2,0.00265767641072347
ZBED8,0.00265657022600667
MFSD9,0.00265613455586604
C12orf49,0.0026543601417138
RSBN1,0.00265344124978013
UBE2E1,0.00264992090718713
SPRYD3,0.00264814983001576
DOK6,0.00264611512910939
PKN3,0.00264539740505747
ERMAP,0.00264389549166709
WDR3,0.00264091027129868
IRAK3,0.00264032603964489
ZDHHC14,0.00263907294787668
CENPT,0.0026364405282405
DNAJC30,0.00263398969088422
DAPK1,0.00263361040260799
ZNF358,0.00263308572068547
TG,0.00263277912556021
ZNF316,0.00263228818023331
WDTC1,0.00262881922400144
C6orf52,0.00262869456606158
PITPNM2,0.00262867773340818
ARRDC1,0.00262628019706456
EPM2AIP1,0.00262595695691582
CRNKL1,0.00262513277093204
PCM1,0.00262153628427606
RPA1,0.0026213493865631
UBL7,0.00262079448397732
PRPF40A,0.00261521619319904
C12orf4,0.00261137805813003
IL27RA,0.00261030750217887
SMG8,0.0026090917499495
ASIP,0.00260591152199633
MAD1L1,0.00259800632338737
NHLRC1,0.00259722573664438
HMBOX1,0.00259429043381187
KIF1BP,0.002593344537317
PDIA5,0.00259099026785318
KMO,0.00259074988883406
AMY2B,0.00259074988883356
DNAH17,0.00259074988883327
RGPD8,0.00259074988883295
SYCE3,0.00259074988883285
MYB,0.00259074988883178
CLIC6,0.00259074988882879
PXYLP1,0.00258743275294816
NPTN,0.00258671853014255
SLC5A3,0.00257594310516453
SLX4,0.00257466098413012
KIAA0232,0.0025739155829046
EXOC1,0.00257188125914826
MALT1,0.00257144128919687
HNRNPU,0.00257142422884364
L2HGDH,0.00257041296787453
THOC5,0.00256829775887834
GXYLT2,0.00256602702576158
ATP6V0A2,0.00256469675124691
SPTLC1,0.00256442671106882
SLC39A1,0.00256184068755941
TBC1D31,0.00256089439108934
NTNG2,0.00255825461742492
SFXN2,0.00254632533463276
TMEM100,0.0025461209042403
MKLN1,0.00254456719789587
GPX3,0.00254422107058208
CES2,0.00254212745793726
MINK1,0.00253577106590658
HSPE1,0.00253237560680758
PSG2,0.00253176031497138
PSEN1,0.00252996415112263
DPYSL2,0.00252950944173074
ICA1L,0.00252488831599214
WDR78,0.00252404530822167
CAMK2A,0.00252136834997604
ZNF418,0.00252136834997143
TNFRSF11A,0.00252136834996913
MMRN2,0.00252136834996844
MCOLN1,0.0025211268131615
AAAS,0.00251362769304602
FAM19A5,0.00251034026601795
GOLGA7,0.00251007651500192
DUSP28,0.00250940574954741
ACY1,0.00250536981688191
ADAMTS14,0.00250065325421088
VPS33B,0.00250054876935729
ZNRF1,0.00249280672694193
CNTRL,0.00249232429576874
ATXN2L,0.00249182617870007
KLHDC1,0.00248858722160077
ZNF85,0.00248592266210705
MPC2,0.00248528663675159
DDX47,0.00248501649613641
C12orf60,0.00248395670024903
SHC4,0.00248395670024524
CCDC6,0.00248351215224351
SLC25A32,0.0024823950863009
NT5M,0.00247746462496005
TM2D1,0.00247684251034555
TFB1M,0.00247010999395909
INHBA,0.00246568265376534
DSP,0.00245994549667848
CAPZA1,0.00245156884409617
MCC,0.00244972016987413
RNF44,0.00244649974545351
SEMA4C,0.00244268140460631
CLDN15,0.00244127155231987
MTFP1,0.00243809163590314
OSBP2,0.00243789435512661
MUC20,0.0024378943551164
SOX15,0.00243789435511263
C16orf45,0.00243763798947811
ZNF576,0.00243486908923731
ACAT2,0.00243236745727654
ZNF597,0.00242901821167855
FLOT2,0.00242814439507876
NUP153,0.00242753748866068
CCDC96,0.0024274897650728
ASB13,0.00242503430527341
STARD3NL,0.00242287460710229
ST3GAL5,0.002421443633113
UBOX5,0.0024198765146763
ZBTB20,0.00241977796392821
UBR3,0.00241776226082385
PSPH,0.00240739018336885
KIAA0825,0.00240694562746674
ZNF112,0.00240694562746266
TMTC2,0.0024048033124295
GNB3,0.00239719505669559
MAPK9,0.00239236639851062
NES,0.0023902497984027
HNRNPM,0.00239000963979314
LRRC75B,0.00238969264100752
RHOBTB1,0.0023863493482996
FAM71F1,0.00237424999355831
DENND5B,0.00237389418191052
ECHDC1,0.00237082635171605
SCAI,0.00236464759669585
KCNMB3,0.00236459502517884
ATXN7L2,0.00236236768895232
EFCAB2,0.00235831769423874
ZNF254,0.00235362791443781
TAF13,0.00235349231106945
CREM,0.0023496177994991
ASIC1,0.00234245358890732
TET1,0.0023424535889072
FIZ1,0.00234053661685907
PARN,0.00233608485361348
COPS2,0.00233511419132024
FBXO27,0.00233294404495003
RIMS1,0.00233238039964908
TNK2,0.00232758120037118
SMIM8,0.00232531891689511
ZNF566,0.00232436721676688
ILVBL,0.00232170556392403
KIF1B,0.0023208885062418
PSPN,0.00232080406440178
KIAA0930,0.00231884436333848
ANKS6,0.00231502224309602
NME6,0.00231492097527623
CCDC92,0.00231272696822799
TEK,0.00231038420724888
ASCL2,0.00230624183739271
UBQLNL,0.002306241837392
SAA1,0.00230624183738972
SLC23A1,0.00230624183738942
PRSS35,0.00230624183738914
SGPL1,0.00230547781828536
SAYSD1,0.00230505915836397
CLCN3,0.00230342004482836
B3GALNT2,0.00230244360647583
DHX37,0.00230191894089183
TMEM92,0.00229843756614341
CDAN1,0.00229671820782736
KDM3B,0.00229224439239582
ESYT2,0.00229082761391605
ALS2,0.00229082510739411
POU6F1,0.00229022237680428
SMG1,0.00228834751182317
PLPP7,0.00228701549139334
SLC25A34,0.0022866371963558
ALKBH6,0.00228232738831075
FNBP1L,0.00228096430314408
TUBGCP6,0.00227774858032631
ENPP1,0.00227731405874461
TNFAIP8,0.00227729344216871
DCTN6,0.00227030744250022
RHOBTB2,0.00226957954934883
ANKRD49,0.00226859378060276
HDHD3,0.00226554968183766
TSPAN1,0.00225973168525246
TRIM39,0.00225887099915009
EARS2,0.00225485095833693
CUL5,0.0022544266043204
TCF19,0.00225284738339803
ELMSAN1,0.00224879632007648
ATG4C,0.00224319265889108
SGPP1,0.00224179802399829
TMEM99,0.0022411100691725
UVSSA,0.00224029854913075
APOBEC3G,0.00224004730009863
TMEM161A,0.00224004486293088
ZNF484,0.00223951430896767
MAPK8IP3,0.00223567430692384
OSGEP,0.0022349873282267
HINT3,0.00223458862783028
EXOC6,0.00223227320208187
CCDC7,0.00223056746281839
TNFRSF10A,0.00223056746281388
PRKG2,0.00223013088703758
COMMD2,0.0022277731610343
HOMEZ,0.00222733732026542
TRIM5,0.00222614280647468
EXOC4,0.00222518682420418
GPR176,0.00222222974515048
ZNF174,0.00222108869297234
MITF,0.00221789642993853
RINL,0.0022176944140176
PPIH,0.00221075717129214
LRIG3,0.00221068439141308
VPS13A,0.00221044248471488
ZC3H18,0.00220937458684363
GLCCI1,0.00220919584679257
RHCE,0.00220902400983226
CDYL2,0.002209024009831
SETD6,0.00220865167921297
SMYD4,0.00220846749879794
RPAP1,0.00220820986218332
CENPN,0.00220417108613325
MMS19,0.00220346852134588
RTN3,0.00219953573688704
CLN6,0.00219694706526059
TTC13,0.00219266856737804
GSR,0.00219028568171834
DVL1,0.00218580161797135
PRDM8,0.00217902840201981
NELFB,0.00217902424859392
DLG1,0.00216780632668716
ILKAP,0.00216533731378467
SLC22A4,0.00216402523218948
AGO1,0.00216378788474954
ZNF225,0.00216193947181856
SYNCRIP,0.00215995810631576
SECTM1,0.00215884911506341
TRAF5,0.00215780748513511
SPATA13,0.00215739288362168
RUBCN,0.00215516002631741
APPBP2,0.00215486716157606
ZNF841,0.0021544998012234
ECI1,0.00215369664932425
BOK,0.00215310562919945
NT5DC3,0.0021461891936998
WWP1,0.00214393825128591
EPB41L1,0.00214275882620473
PDPN,0.00212944024395926
ABHD18,0.00212661267069368
DLL3,0.00212592075085479
SUDS3,0.00212481980291871
GTDC1,0.00212441540797739
TLE2,0.00212427441287363
FBXO46,0.0021240884514543
NGRN,0.00212379717103036
RAD51C,0.00212268434951029
CC2D1B,0.00212205646149519
MAP2K2,0.00212135546577399
WDR91,0.00212002161376394
FAM83G,0.00211562336720392
MTRF1,0.0021115752625193
MTBP,0.00210943183692241
SLC25A45,0.00210593041416997
BICC1,0.00210388960863052
MIB1,0.00210319074858006
ATP6V1F,0.00210126628706662
F11R,0.00209855128391908
C8orf89,0.002098551283917
CILP2,0.00209855128391698
STAC2,0.00209855128391605
LY75,0.00209855128391568
RASL10B,0.00209855128391562
MAPK10,0.00209855128391557
SEZ6L,0.00209855128391381
SLC7A14,0.00209855128391322
WDR63,0.0020985512839118
PDE6G,0.00209855128390951
TLK2,0.00209777331901444
SCN1B,0.00209746270814448
LRRK2,0.00209575774841354
CNNM1,0.00209575774841151
GALNT18,0.0020957577484108
FOXN2,0.00208697418157067
FAM136A,0.0020865184053197
GAK,0.00207891513638485
CCDC50,0.00207860820719099
MARS2,0.00207527872972707
REPS1,0.00207229639879911
PSMA3,0.00207119414766681
QSOX2,0.00206979619442692
TSSK3,0.00206415941451973
FAM172A,0.00206209532304271
PDGFRA,0.00205670059362894
ZNF30,0.00205460790946057
CCDC106,0.00205230638307345
ANKRD12,0.00205100312822292
CHST11,0.00204821055965131
SLC27A1,0.00204790025820238
NRGN,0.00204322400453929
BVES,0.00204205326287922
PIK3C3,0.0020405862294653
CCDC30,0.00203452342140216
ZNF619,0.00203452342140216
NDUFA5,0.00203240568239612
RRS1,0.00203191021037247
FBXL12,0.00203156295344567
NCAPG,0.00203128176155416
LBHD1,0.0020240679117769
ZNF525,0.00202406791177577
FAT4,0.00202287513830651
REV1,0.0020227628116005
HUS1B,0.00202142077647427
PKIB,0.00202142077647307
METTL5,0.0020214145358904
CMTM7,0.00202064934860089
KIN,0.00201702201672121
TAF1A,0.00201686220578907
CACNA2D1,0.00201452658495097
FAM86B1,0.00201404337211949
DHRS7B,0.00200695039533192
SLC38A6,0.00200436226902919
RRM1,0.00200377399801308
KHNYN,0.0020032414695516
PUSL1,0.00200276679052875
BCAT2,0.00200127176142448
GULP1,0.00199728689832348
TRIM34,0.00199520080272508
TCTEX1D4,0.00199520080272375
GSTM3,0.00199174692431295
TAF10,0.00198906874154512
NUDT9,0.00198902841436259
RAD21,0.00198572221007061
ICK,0.00198501998546224
FDX1,0.00198411871532573
C22orf46,0.00198071490371375
ZNF621,0.00197261033435231
ZNF512B,0.00197186165139343
ARL5B,0.00196895640811885
GGN,0.00196792852337667
CTNNB1,0.0019650966080771
MT1A,0.00196423814647496
LRRC8C,0.00196159050121921
TMEM206,0.00196032831332141
AARS,0.00195887768963754
ARHGAP11A,0.00195782403256685
SLC35F2,0.00195776546438301
ZNRF3,0.00195661764673515
HECTD4,0.00195498398383023
FAM229B,0.00195118069390626
LIPT1,0.00195044645595824
MBTPS1,0.00194870702037253
ESPNL,0.00194843976205935
C19orf18,0.00194843976205765
CLYBL,0.00194843976205743
OXA1L,0.00194619340778753
ACSS3,0.0019443387793737
MMP19,0.00194304503039033
PC,0.00194276231776737
C2orf76,0.00193672877151762
TSPAN14,0.00193628876213368
NOL11,0.00193502068824196
ZNF322,0.00193173415870282
UST,0.0019312120735988
CUL7,0.00193096038003357
TTL,0.00192747924153957
ATXN7L3B,0.00192734221504504
MTFR1L,0.00192613255188947
ZNF790,0.0019190954289035
ZNF69,0.00191134485105424
SFT2D2,0.00191130525477445
NUDT14,0.00191028463999932
TLCD1,0.00190754210778023
TOR1A,0.00190440271130454
PRKAA1,0.00190332812855236
FER,0.00190297071442302
ST3GAL4,0.00190118444876782
CIAO1,0.00189475623848889
PRKRA,0.00189475492041979
PEX6,0.00189408399968177
TBXA2R,0.00189134575387843
SLC38A1,0.00188404191398626
XKR8,0.00188179327843094
VAMP4,0.00187950089543657
FAM120B,0.00187712627362003
FOXRED1,0.00187174905337755
KHDC1,0.00186920060737184
HYKK,0.0018678124907921
DTX3,0.00186738189101983
FANCC,0.00186713269686314
ARID3B,0.00186706292682594
RHNO1,0.00186639744560508
RNASEH1,0.0018625133582909
CRAMP1,0.00186250710520873
C2orf73,0.0018614069413933
LYG1,0.0018614069413928
NRCAM,0.00186140694139223
CP,0.00186140694139048
RECQL5,0.00186069499350834
ASAP1,0.00186018717063447
PBX1,0.00185636109278736
DDX23,0.00184583673275986
ZFAND4,0.00184582198532564
PATZ1,0.00184080263707652
RPAP2,0.00183720387939282
EEFSEC,0.00183091543178688
FOXJ3,0.00182833944796566
MRPL38,0.00182237434000488
PPM1M,0.00181976211220838
DAGLA,0.0018180607357177
RAPSN,0.00181583374258262
APC2,0.0018158337425826
CADM4,0.00181583374257738
LRRC43,0.00181583374257206
BTG4,0.001815833742572
RBPMS,0.00181338363825451
SDHB,0.0018124091488621
SIRT5,0.00181008601537347
TIMM23,0.00180763769522433
ZEB1,0.00180577526308914
MIEF1,0.00180328848539799
RNF38,0.00180236168695322
CHTF18,0.00180228249807481
WASF3,0.0017988807601087
ACE,0.00179765257967747
MSRB1,0.00178903253548651
ST3GAL2,0.00178765969278433
VEPH1,0.00178537535437786
STARD13,0.00178443079182951
IPPK,0.00178416848238405
CBX4,0.00178276348746448
TMUB1,0.001781617942359
KANSL1,0.00178107855154341
PITPNM3,0.00177928696230001
ZNF852,0.00177740319195367
ARL17A,0.00177740319194234
ZNF235,0.00177740319194098
TNNC2,0.00177694248252214
BNIP1,0.00176727440023525
POLQ,0.00176672187274123
TRAPPC6B,0.00176595537273713
UMAD1,0.00176393355382413
MAP3K6,0.00176360465368389
DPYSL3,0.00176268667485782
EXD2,0.00175873339579261
SIRT7,0.00175733701905313
EFS,0.00175390423580758
DNMT3A,0.00174740603515608
RAB3A,0.00174733189737246
DHX30,0.00174691710975182
WDR4,0.00174482654755809
EFHB,0.00174207388940212
MOV10L1,0.00174187207815374
NR6A1,0.0017418720781485
MAPK8,0.00173904401718082
ZNF585A,0.00173822876389849
HADHB,0.00173715646195351
R3HDM1,0.00173394574244101
ACYP2,0.00172836853981621
ZNF652,0.00172614091220417
POP4,0.00172368377472598
KBTBD2,0.00172016741642432
TMEM231,0.00171910799846253
KCTD3,0.00171321702788872
TCIRG1,0.00171221130398019
ZNF587,0.00171065403658867
ZNF432,0.00170872115052566
USP3,0.00170524952897399
ACAP1,0.00170443812775325
SLC25A17,0.0017036493649885
ZNF337,0.00170342150937419
TRIM3,0.00170240190719776
SERPINB9,0.00170128263208519
ATP8B2,0.00169962886672546
ANKRD39,0.00169874833412465
HPDL,0.00169852192368909
SGTA,0.00169819063117733
DGKA,0.001697984784013
BLOC1S3,0.0016967550645445
ROBO1,0.00169505974753106
ZNF43,0.00168622297713374
DENND6B,0.00168103249115541
MANBA,0.00168064455455041
STARD6,0.00168057356075217
TM4SF4,0.00168057356075036
SLC41A1,0.00168015576114002
CES1,0.00167751026303826
MARC1,0.00167751026303791
CENPP,0.0016772316338431
PDCD1LG2,0.00167406729902275
EFNA4,0.00167134999854781
ZNF749,0.00167113295003235
CFAP44,0.00166898020842717
FBXL2,0.00166898020841965
ALG10B,0.00166898020841744
MIPOL1,0.00166167529943155
TOX,0.00166097995269186
FBRSL1,0.00165699176554661
MBNL2,0.00165254847225004
PPP1R3D,0.00164877635672143
LRP6,0.00164788547635569
LYRM7,0.00164551127905922
CD151,0.00164469864508208
YOD1,0.00164468154259494
CCL26,0.00164454274464973
SHROOM1,0.00164217953756568
PDE12,0.0016420745456958
ROCK2,0.00163949769805647
ZNF79,0.00163767664289481
RNF141,0.00163689132973371
NVL,0.00163514763709967
MED7,0.00163454921925729
TRIM65,0.00163284687981503
BNC2,0.0016297048512031
KIAA1217,0.00162497558800229
RABEP2,0.00162409576088305
CLTA,0.00162041234826941
ZNF567,0.00161155235021887
MRPL50,0.00160768913651533
SPATA5L1,0.00160552859199104
PPM1B,0.00160518084438258
KLHL17,0.00160206095898707
KLHL22,0.00160101006688476
ALG10,0.00159710574933177
IFI30,0.00159539904921837
IRAK2,0.00158495076685259
SLC39A3,0.00158310082561313
SEC11A,0.00157363498479355
C1orf21,0.00156442614147881
WWOX,0.00156432058877767
RIMKLB,0.00156282214122473
ACADSB,0.00156143540409699
ANAPC4,0.00156104097787638
COX18,0.00155800512186903
PDSS2,0.0015575356098481
KBTBD6,0.001554872024264
TENM4,0.00155402425104262
LCOR,0.00155278491672077
IARS2,0.00154653152670128
TOP3A,0.00154385527813932
ZNF879,0.00154111153973795
ESRRA,0.00154094630885496
STT3A,0.00154066873693691
TAPBPL,0.00153956857270466
TTLL1,0.00153894413586948
SLC30A7,0.00153661776672416
ACBD6,0.00153633858639553
PFAS,0.00153448525736615
SCLT1,0.00153399967203957
SLC23A3,0.00153360200594083
GXYLT1,0.00153328794503437
FBXL7,0.00153210544935716
PPP1CB,0.00152986502318352
BBS12,0.00152625624297628
KLC2,0.00152525555809519
ATP6V0E2,0.00152361790416989
ZC3H11A,0.00152264486148032
NUDCD2,0.00152082552194103
ECD,0.00152011215272672
LRRC58,0.00151758359076451
BICD2,0.00151756154570201
LRRC40,0.00151725118619721
POLR3A,0.00151576340582882
PPIG,0.00151191578235239
ZBTB1,0.00151168371328524
LAMA4,0.00151135886274686
PLEKHH3,0.00150994981310435
TBC1D32,0.00150849158616734
ZNF665,0.00150408756760187
PSMD1,0.0015009749192812
FUT8,0.00149911975190833
TNRC6C,0.00149795724780604
JDP2,0.00149788031653977
OTUB2,0.00149694497543068
METTL22,0.00149575811418186
PIK3CB,0.00149444002998556
TP53I11,0.00149109589168358
PVR,0.00148671202500191
CDK5RAP3,0.00148654052920892
KPNA5,0.00148535900137723
FLT3LG,0.00148478714361213
SLC29A4,0.00148459359626134
DMRT2,0.00148459359626061
SYNGR3,0.00148459359626043
FAM47E,0.00148459359626009
C22orf23,0.00148459359625996
CGB2,0.00148459359625993
CHST6,0.0014845935962597
COLEC10,0.00148459359625914
PABPC4L,0.00148459359625856
IQCA1,0.00148459359625812
LRRC8B,0.00148459359625625
GLYATL1,0.00148459359625599
PLA2G1B,0.00148459359625564
CLMN,0.00148459359625531
ARHGEF3,0.00148254249441917
PPHLN1,0.00148216516373338
ADAL,0.00147927994591763
LUZP1,0.00147708745220286
SNX6,0.00147431762017658
GMPS,0.00147048755458477
DUSP18,0.00146962584161169
BLM,0.00146586684348524
MYO5A,0.00146585036993808
RARS,0.00146507258283971
EPB41L4A,0.0014579738562237
HEMK1,0.00145417224271005
FOXF1,0.00145235142632001
PFKP,0.00145157227630779
ARPP19,0.00145055512360783
ITGA7,0.00145036076430112
CCDC142,0.00144846989035188
LACC1,0.00144592391697539
GOLGA6L4,0.00144451386430567
TBC1D30,0.00144451386430548
AMN1,0.00144426679323095
RHOT1,0.00144381353271889
ADRM1,0.0014384448117074
EGLN2,0.00143713246218502
PTS,0.0014366004831591
SH3BP5,0.00143555441937236
ACSF3,0.00143244687351253
PRPF6,0.00142239223039067
SLC12A5,0.00141291553041222
PDSS1,0.00141006783601732
WDFY1,0.00140881903173819
UHRF1BP1,0.00140674864870687
OTOS,0.00140419215680526
DNAAF3,0.00140419215680441
CARNS1,0.00140419215679944
NAT8L,0.00140419215679943
LYPD5,0.00140419215679872
TMEM130,0.00140419215679857
RNFT2,0.00140419215679821
WDR97,0.0014041921567978
SLC5A10,0.00140419215679762
MAB21L3,0.00140419215679695
MYO15A,0.00140419215679688
CPNE6,0.00140419215679635
ANXA9,0.00140419215679572
SNTG2,0.00140419215679455
SFTPD,0.00140419215679432
FAM78B,0.00140419215679413
C9orf24,0.00140419215679389
RASL10A,0.00140419215679337
MYOZ2,0.00140419215679118
CCDC173,0.00140419215678952
SAXO2,0.00139930881233804
SPATA17,0.00139930881233752
CAMK2N2,0.00139930881233507
TOP1MT,0.00139926928432891
TRAF3,0.00139711146303277
ERI3,0.00139451056611725
LRRC24,0.0013904768956422
RFFL,0.00138817898777801
C11orf24,0.00138709710601169
MALSU1,0.00138621650951302
MAP3K1,0.00138577571816844
DOCK2,0.00138354398880416
TRMT13,0.00138259340459004
GPS1,0.00138195970622539
ATAT1,0.00137323988332089
ZNF140,0.00137280441504615
TMEM181,0.00137142200034593
SOBP,0.00137039773846469
ZNF397,0.00136971440720798
BEST4,0.00136816203913432
SNX2,0.00136803375608278
RERE,0.00136561203317901
RAB27B,0.00136123362121971
KATNAL1,0.0013543234552751
SEPT9,0.00135304545260589
LMTK2,0.00134922427244237
KIRREL3,0.00134081133870434
KIAA0556,0.00133959042058096
NARF,0.0013388956938285
LIFR,0.00133722015778584
ADAT3,0.0013364315964387
UBE4A,0.00133487069864861
PLXND1,0.00133468563918999
CDR2,0.00133328215267178
DLAT,0.0013246877767538
RPS6KL1,0.00132450327366001
RAP1GAP2,0.00132450327365827
LHX8,0.00132450327365698
PYGM,0.00132450327365688
FOXE3,0.00132450327365579
SERINC4,0.00132450327365287
MYOZ1,0.00132450327365158
CTSW,0.00132450327365131
TRDN,0.00132450327365008
ZNF37A,0.00132392763655488
SMARCA4,0.00132254222704529
ZNF184,0.00130712415138899
SEC14L2,0.00130666183525097
FBXO15,0.00130299069041594
HIST1H2BO,0.00130299069041151
TTC39C,0.0012979000776918
ABHD3,0.00129768309911929
METTL2A,0.00129217535665561
NRDC,0.00129175752920861
TMEM39B,0.00128886026900287
LRP5L,0.00128673615656897
PRC1,0.00128549039397002
RTKN,0.00128524324485084
SARNP,0.00128518960814493
FBXO3,0.00128496430467496
GPHN,0.0012838273839913
PNPO,0.00128230196709756
TSKU,0.00128142560592376
NIPBL,0.00127819880576891
MCM9,0.00127812188287623
FAM72A,0.00127812188287393
CBLL1,0.00127254709058668
BTBD2,0.00127246644905249
MLYCD,0.00126822489441226
TSC22D2,0.00126616662957584
ZCCHC14,0.00126571946527528
FGF14,0.00126559951045784
SNX9,0.00126234918129294
GPR135,0.00126199389172559
SS18L1,0.00126050763334337
CABLES2,0.00125740593898208
ZBTB14,0.0012566393882327
KCNE1,0.00125601527837945
TUBB3,0.00125562925080158
GTF2E2,0.00125511716369946
TEP1,0.00125357511086257
TSHZ2,0.0012535574073958
L3MBTL1,0.00125160798356644
GPR3,0.00125160798356235
FCHSD1,0.00125097144869835
DDX46,0.00125090293748841
NEURL2,0.00125081478795335
TNFAIP8L3,0.00124936254143272
SEPT1,0.00124792593762284
KRTCAP3,0.001246089965656
CRYBB2,0.00124407196268493
THAP4,0.00124215833963317
ASGR1,0.00124071945071169
KCTD13,0.00123618142221948
FAM234B,0.00123601827324106
ZNF518B,0.00123571575917399
TMEM121,0.00123473295341699
DENND2D,0.0012310276762328
MCCC2,0.0012293243725222
RAB24,0.00122831821776431
L3MBTL2,0.00122203534775004
SIMC1,0.00122143773614745
FKRP,0.00122019518584089
LACTB2,0.00121932446820492
RPS18,0.00121810918111143
PANK3,0.00121803180888467
PHTF1,0.00121791314167906
SLC27A3,0.00121629725825531
TACC2,0.00121533883628478
MRPL23,0.00121359982938153
TPK1,0.00121231800899322
GBF1,0.00121091235878633
C6orf106,0.00121048677675699
PHOSPHO2,0.00120660177835485
CORO6,0.00120520253017098
TRIM24,0.00120489748969406
USP46,0.00120253591302302
SSH2,0.00120061655918213
SLC25A23,0.00119928186853572
GBA,0.00119428605796157
ACTR5,0.00119298588022687
ZADH2,0.0011909070566949
MSS51,0.00119016825253923
CCDC17,0.00118764426278553
PRR7,0.00118583442620651
FAM151B,0.00118484244626812
SCAF8,0.00118414937863706
TRAF3IP1,0.00118400015924914
ZNF671,0.00118381907496934
RPL7L1,0.00118320612626293
PPP1R12B,0.00117935926884388
PEX19,0.00117921545506314
